"Consumer confidence index (CCI)"
"Amplitude adjusted, Long-term average = 100"
"Category";"Major five Asia economies";"Australia";"Austria";"Belgium";"Chile";"Colombia";"Costa Rica";"Czechia";"Denmark";"Estonia";"Finland";"France";"Germany";"Greece";"Hungary";"Ireland";"Israel";"Italy";"Japan";"Korea";"Latvia";"Lithuania";"Luxembourg";"Mexico";"Netherlands";"New Zealand";"Poland";"Portugal";"Slovak Rep.";"Slovenia";"Spain";"Sweden";"Switzerland";"Türkiye";"United Kingdom";"United States";"G7";"G20";"Euro area (19 countries)";"European Union (since 2020)";"OECD";"OECD excluding the euro area";"OECD Europe";"Brazil";"China";"India";"Indonesia";"Russia";"South Africa"
"2014-12-01 00:00:00";99,68126;99,29222;99,69364;99,88837;100,7212;102,3717;99,75888;101,9554;101,6255;102,2702;98,38043;98,58017;101,2808;97,989;101,5336;101,3152;99,64159;98,17908;99,30628;100,3042;103,2984;99,52084;98,58923;98,60004;100,2763;100,8194;100,2285;99,22956;101,6341;100,3753;100,2784;100,0509;100,4743;100,8416;101,6676;100,913;100,4;100,0511;99,84913;99,98499;100,3086;100,3824;100,2327;99,6067;99,26501;100,3564;100,9972;97,24222;100,284
"2015-01-01 00:00:00";100,0004;99,42744;99,61282;100,2121;100,8219;101,8356;99,7325;101,976;101,7222;102,2219;98,87002;98,94648;101,4677;98,41184;101,3983;101,752;100,2015;98,69662;99,45832;100,3069;103,3236;100,0669;98,79182;98,56222;100,3998;100,8755;100,1376;99,62106;101,8278;100,5638;101,0246;100,1145;100,4116;100,5795;101,9517;101,1698;100,6536;100,2891;100,2619;100,4172;100,5112;100,5299;100,4783;98,99166;99,50023;101,2036;101,0044;96,0648;100,1644
"2015-02-01 00:00:00";100,4311;99,69908;99,62337;100,5453;100,5833;101,1512;99,72092;101,8823;101,8777;102,0552;99,39993;99,30684;101,6365;99,18255;101,3816;102,0834;100,8973;99,57086;99,70856;100,3558;103,413;100,6143;99,21815;98,61256;100,5424;100,9499;100,2315;99,86674;102,0341;100,7654;101,5842;100,1246;100,4415;100,2995;102,2163;101,1723;100,8056;100,5236;100,7212;100,9014;100,6465;100,5588;100,7502;98,4537;99,77837;102,4479;100,9323;95,40998;99,93831
"2015-03-01 00:00:00";100,6923;99,79907;99,76627;100,7185;99,93961;100,5905;99,6758;101,9636;102,063;101,9509;99,78201;99,509;101,7684;99,52672;101,3638;102,3073;101,4637;100,1177;99,91004;100,393;103,506;101,1154;99,61053;98,62706;100,756;100,9769;100,4184;99,97922;102,1206;101,0693;102,0015;100,1747;100,5836;100,0267;102,402;101,0787;100,8655;100,6431;101,0179;101,2268;100,7067;100,528;100,9406;98,1395;99,82533;103,5341;100,7288;95,60886;99,5906
"2015-04-01 00:00:00";100,8008;99,78288;99,88269;100,8204;99,25831;100,6355;99,53381;102,1232;102,0559;101,7267;100,0712;99,52312;101,8143;99,14884;101,3937;102,4081;101,5969;100,1806;100,0179;100,4591;103,5995;101,2805;99,98769;98,49462;100,8882;100,8996;100,6421;99,98774;102,0033;101,4557;102,1407;100,1956;100,7407;99,95165;102,3953;101,0256;100,8567;100,6685;101,0546;101,2702;100,7053;100,5017;100,9892;98,04369;99,83571;104,0343;100,4954;96,25445;99,1169
"2015-05-01 00:00:00";100,7587;99,7523;99,86262;100,8722;98,7766;100,8622;99,1893;102,2506;101,8995;101,3975;100,1105;99,36758;101,7736;98,59709;101,403;102,5179;101,4627;99,99863;100,0206;100,3835;103,7157;101,1409;100,1271;98,40922;100,9967;100,7425;100,6751;99,98399;101,8033;101,6255;102,001;100,2674;100,7809;99,96564;102,2676;100,9476;100,7808;100,5991;100,9066;101,1084;100,6402;100,4514;100,9182;97,94688;99,75584;104,0697;100,4383;96,87176;98,6663
"2015-06-01 00:00:00";100,4901;99,54568;99,78367;100,7832;98,32073;100,7427;98,56357;102,2359;101,6756;101,4848;99,78909;99,24819;101,6678;97,90811;101,3583;102,681;101,4462;99,8118;99,99091;100,1337;103,6578;100,849;99,97089;98,38161;101,0711;100,5281;100,5334;100,0146;101,6543;101,6002;101,8304;100,3146;100,6041;99,98151;102,4065;100,9613;100,7604;100,452;100,7307;100,9075;100,5894;100,4237;100,8412;97,72398;99,39749;103,7609;100,3963;97,14113;98,45164
"2015-07-01 00:00:00";100,1895;99,42037;99,72699;100,6031;97,96662;100,2025;97,87679;102,1234;101,4848;101,6934;99,36855;99,22789;101,5234;97,09312;101,4582;102,7438;101,5155;99,73874;99,95085;100,0918;103,5855;100,647;99,95625;98,21651;101,0995;100,2714;100,3838;100,0851;101,5943;101,4184;101,8152;100,3181;100,3252;99,67387;102,4958;100,8499;100,6763;100,2514;100,6093;100,781;100,4832;100,2969;100,7502;97,35934;99,08852;103,1439;100,2991;97,14985;98,63668
"2015-08-01 00:00:00";99,96498;99,49884;99,71997;100,402;97,86955;99,8949;97,44077;102,083;101,2804;101,9638;98,81824;99,39731;101,3434;96,28857;101,6318;102,8261;101,3306;100,1295;99,95435;100,2293;103,4413;100,4715;100,0127;98,10235;101,1112;100,033;100,3062;100,2081;101,692;101,4549;101,9972;100,1913;100,0944;99,26232;102,4744;100,6661;100,592;100,0881;100,644;100,8232;100,3978;100,1538;100,7243;96,95699;98,94918;102,4295;100,0999;97,02624;98,98732
"2015-09-01 00:00:00";99,82784;99,56815;99,65681;100,2979;97,99195;100,0029;97,51266;102,1332;101,0785;102,0071;98,30898;99,6138;101,1174;95,94094;101,7909;103,0085;100,8355;100,7816;99,9682;100,4503;103,3239;100,259;100,1094;98,14696;101,0749;99,89877;100,3038;100,2143;101,8643;101,536;102,3172;99,87946;100,0205;99,26579;102,397;100,5004;100,5373;99,99503;100,7457;100,9318;100,3716;100,0782;100,775;96,5818;98,93811;101,8413;99,76468;96,83436;99,19874
"2015-10-01 00:00:00";99,75144;99,76187;99,56078;100,3349;98,15578;100,1116;97,89806;102,2899;101,0258;101,9467;98,14267;99,79227;100,9433;96,00949;102,0686;103,2883;100,5442;101,3233;100,0542;100,6397;103,5116;100,3272;100,1043;98,29539;101,0335;99,94081;100,52;100,0845;102,1096;101,4892;102,686;99,5906;100,0446;100,0844;102,3811;100,5287;100,5969;100,0107;100,8755;101,1031;100,4755;100,1859;100,9326;96,43291;98,87247;101,5522;99,67715;96,6011;99,05703
"2015-11-01 00:00:00";99,746;99,94763;99,59644;100,4345;98,18849;99,77246;98,37424;102,4291;101,0744;101,6765;98,38538;99,91882;100,9273;96,13003;102,2119;103,5128;100,8693;101,5843;100,143;100,6292;103,7084;100,5236;100,243;98,39892;101,0233;100,0746;100,7821;99,98309;102,2471;101,3556;103,0026;99,48549;100,087;101,1967;102,4342;100,6418;100,6936;100,0842;101,0265;101,2892;100,6086;100,3336;101,1284;96,41739;98,83612;101,4933;99,83877;96,31499;98,73996
"2015-12-01 00:00:00";99,75626;99,96791;99,67191;100,5491;98,26582;98,75039;98,79989;102,5202;101,0344;101,3773;98,632;99,949;101,0315;96,30792;102,1284;103,618;101,3568;101,4969;100,1341;100,3798;103,7876;100,7401;100,5057;98,38604;100,94;100,198;100,9438;100,17;102,3779;101,2767;103,1231;99,62985;100,0967;101,6015;102,62;100,736;100,7422;100,123;101,1206;101,3953;100,6528;100,3587;101,2332;96,43003;98,79858;101,6132;100,0957;95,96626;98,4977
"2016-01-01 00:00:00";99,76086;99,88882;99,82887;100,5244;98,27744;97,35457;99,1341;102,6166;100,8572;101,0742;99,0049;99,88585;101,0892;96,29862;101,9619;103,5963;101,8773;101,3598;100,0189;100,0784;103,8663;100,7862;100,7509;98,29816;100,7977;100,2382;100,9622;100,3703;102,5052;100,9615;102,7692;99,78868;100,0809;101,4407;102,6306;100,7487;100,707;100,1046;101,079;101,3297;100,5855;100,2732;101,1863;96,51603;98,72579;101,9069;100,3014;95,64001;98,50887
"2016-02-01 00:00:00";99,69576;99,87122;99,97976;100,3846;98,29194;96,65099;99,33551;102,5914;100,7736;100,6513;99,10403;99,64739;101,1047;96,23064;101,7391;103,3912;102,1673;101,2349;99,86312;99,90009;103,8049;100,5496;100,8909;98,10072;100,578;100,2093;100,9759;100,3388;102,4467;100,7519;102,3082;99,90346;100,0604;101,1024;102,4491;100,7125;100,6298;100,0306;100,921;101,1328;100,4778;100,1758;101,0405;96,62941;98,5184;102,2657;100,3476;95,47861;98,66187
"2016-03-01 00:00:00";99,57034;99,8152;100,0913;100,2043;98,12035;96,65013;99,35275;102,5601;100,7479;100,7246;99,20398;99,43665;101,1378;96,14225;101,5722;103,0727;102,3974;101,0559;99,84249;99,92307;103,5192;100,2932;100,9598;97,90355;100,4749;100,1298;101,127;100,3526;102,2822;100,6582;101,8409;100,0111;100,0495;100,952;102,2396;100,6738;100,5842;99,93589;100,7501;100,9422;100,4148;100,1471;100,9185;96,66144;98,159;102,5798;100,3417;95,62182;98,79974
"2016-04-01 00:00:00";99,54532;99,81229;100,1528;100,0964;97,86069;97,0557;99,2478;102,5599;100,7767;101,1838;99,53418;99,39198;101,2306;96,12817;101,6395;102,9276;102,5358;100,8647;99,86816;99,97698;103,2525;99,96545;100,8169;97,80664;100,5301;100,0094;101,3077;100,3721;102,213;100,6487;101,5213;99,99949;100,0409;100,9943;102,0293;100,6952;100,5956;99,9263;100,6642;100,8526;100,4192;100,1883;100,8728;96,81805;98,01878;102,7753;100,3619;95,98201;98,82333
"2016-05-01 00:00:00";99,63874;99,98418;100,2346;100,0882;97,69056;97,3889;99,06577;102,5379;100,7385;101,6606;99,95986;99,43981;101,3169;96,30987;101,8175;102,9704;102,6568;100,6024;99,92552;99,94973;103,2598;99,7651;101,1741;97,81955;100,6191;99,88555;101,3682;100,3432;102,2183;100,6637;101,3202;99,96639;100,0208;101,054;101,7931;100,814;100,6582;100,0109;100,6226;100,8033;100,4706;100,292;100,8443;97,22786;98,12503;102,8969;100,4525;96,48714;98,80949
"2016-06-01 00:00:00";99,90176;100,0511;100,2907;100,1907;97,58881;97,60944;98,82693;102,4156;100,7171;101,8676;100,3821;99,36489;101,3791;96,49506;101,9786;102,9732;102,6362;100,4674;100,0221;99,97699;103,4733;99,81706;101,4524;97,73438;100,7031;99,80589;101,4156;100,3169;102,2357;100,8645;101,2602;99,97171;99,98198;101,103;101,3898;100,7926;100,6325;100,1302;100,6153;100,8025;100,4599;100,3077;100,7984;97,72023;98,54947;102,9991;100,5395;97,10673;98,88505
"2016-07-01 00:00:00";100,1822;100,0291;100,2808;100,3312;97,36477;97,8513;98,59582;102,3062;100,668;102,0334;100,531;99,37617;101,3616;96,44246;102,1038;102,7881;102,6331;100,3197;100,1034;100,1113;103,4949;99,85778;101,5855;97,32807;100,6814;99,81314;101,4736;100,3396;102,2433;101,2185;101,2233;99,99306;99,94815;101,2617;100,8478;100,6502;100,5278;100,2145;100,5933;100,8083;100,3823;100,2413;100,7294;98,2005;99,00423;103,1127;100,5712;97,73293;99,13824
"2016-08-01 00:00:00";100,319;100,0541;100,251;100,4409;97,2812;98,37195;98,45676;102,4416;100,6355;102,1537;100,6757;99,51685;101,3206;96,28057;102,1095;102,7675;102,665;99,98232;100,1956;100,2234;103,1045;100,0071;101,5857;96,90554;100,7454;99,88635;101,4753;100,4198;102,3089;101,4589;101,4324;100,1017;99,95984;101,7809;100,8436;100,5474;100,4734;100,2668;100,6148;100,8642;100,367;100,2179;100,7792;98,55022;99,18675;103,2293;100,5541;98,23678;99,4407
"2016-09-01 00:00:00";100,3979;100,0786;100,2238;100,4287;97,55581;98,80046;98,48191;102,7415;100,5479;102,3391;100,7811;99,75541;101,2873;96,28452;102,135;102,7955;102,6284;99,72047;100,244;100,1968;102,6895;100,3843;101,5668;96,57079;100,9769;100,0106;101,484;100,5254;102,4942;101,6097;101,7285;100,3376;100,0551;102,0534;101,1972;100,5288;100,4922;100,32;100,701;100,992;100,4017;100,2137;100,8949;98,71936;99,29282;103,3197;100,5556;98,51783;99,60399
"2016-10-01 00:00:00";100,5149;100,0634;100,2457;100,3946;97,96293;98,80501;98,60697;102,872;100,4649;102,4665;100,948;99,99837;101,3095;96,36835;102,1851;102,7128;102,6685;99,69446;100,1802;99,95981;102,1016;100,89;101,6499;96,32474;101,2405;100,1806;101,4331;100,6416;102,6787;101,879;102,0936;100,523;100,2047;101,877;101,3508;100,6034;100,5467;100,3964;100,8701;101,2039;100,4372;100,2021;100,9809;98,70371;99,53628;103,3476;100,6598;98,67612;99,48698
"2016-11-01 00:00:00";100,6098;99,95338;100,3118;100,4898;98,24993;98,30139;98,76746;102,8985;100,4112;102,7061;101,0883;100,2353;101,3881;96,29118;102,3102;102,5378;102,7182;99,77906;100,1124;99,49712;101,5229;101,3099;101,7636;95,88541;101,3752;100,3539;101,3356;100,8244;102,7498;102,1085;102,3545;100,5966;100,3759;101,2129;101,2627;100,9229;100,7243;100,4905;101,0511;101,4076;100,5057;100,261;100,9939;98,50661;99,7948;103,3109;100,7142;98,82768;99,24231
"2016-12-01 00:00:00";100,6922;99,80128;100,446;100,5705;98,47159;97,30314;98,93504;102,8951;100,4594;103,0806;101,2691;100,3724;101,4556;96,20357;102,4113;102,4731;102,6498;99,83839;100,2035;99,1301;100,9111;101,2892;101,748;95,10488;101,4278;100,4767;101,3361;101,0836;102,7934;102,3833;102,4088;100,5574;100,541;100,5161;101,1786;101,2504;100,9207;100,564;101,1625;101,5316;100,5607;100,3188;100,9731;98,36723;100,0116;103,1862;100,7372;99,04282;99,07484
"2017-01-01 00:00:00";100,797;99,76915;100,584;100,7111;98,47496;96,22235;99,1183;102,9616;100,7452;103,2539;101,463;100,3539;101,4506;95,97628;102,4786;102,542;102,4935;99,89014;100,315;98,9909;100,7893;100,7367;102,0248;94,14365;101,5032;100,5071;101,4088;101,2202;102,6916;102,6699;102,302;100,5463;100,6656;100,2618;101,0714;101,3943;101,009;100,6161;101,1805;101,5574;100,5556;100,3114;100,9516;98,58144;100,2846;102,9384;100,7929;99,29105;99,12776
"2017-02-01 00:00:00";100,9285;99,84577;100,6942;100,8005;98,49405;95,99494;99,3465;102,9887;101,0278;103,1832;101,6229;100,2804;101,4047;95,73433;102,4174;102,5956;102,4387;99,88029;100,419;99,14594;101,023;100,0859;102,2033;94,43876;101,5805;100,4885;101,3567;101,3193;102,5871;102,7007;102,2011;100,5752;100,6969;100,3516;100,9747;101,3823;101,0113;100,6957;101,137;101,4961;100,5789;100,368;100,9296;98,93793;100,5993;102,6177;100,9343;99,51566;99,29156
"2017-03-01 00:00:00";100,9926;99,87894;100,7934;100,8772;98,67232;96,35578;99,6376;102,9596;101,1861;103,0875;101,8898;100,2994;101,4851;95,66409;102,3332;102,8016;102,5912;99,88033;100,514;99,59184;101,5136;99,68019;102,432;95,32554;101,6425;100,4734;101,3381;101,4942;102,5214;102,7536;102,3326;100,6409;100,5929;100,7674;100,94;101,3524;101,0246;100,7795;101,185;101,5314;100,6771;100,4974;101,0025;99,23997;100,7555;102,2747;101,1399;99,67509;99,40714
"2017-04-01 00:00:00";101,0527;99,82465;100,921;100,9252;98,85793;96,91415;99,92128;102,9445;101,2086;103,0341;102,104;100,5001;101,6569;95,84829;102,1802;103,0136;102,7088;99,70988;100,5468;100,2723;101,9346;99,42846;102,4373;96,12648;101,6269;100,4952;101,3992;101,689;102,5168;102,8755;102,5486;100,6968;100,4449;101,2664;100,9093;101,3131;101,0328;100,8546;101,2831;101,6092;100,783;100,6194;101,112;99,35787;100,895;101,947;101,309;99,80793;99,35815
"2017-05-01 00:00:00";101,0716;99,71396;100,9895;100,95;98,87134;97,2478;100,0867;102,7831;101,1525;102,9773;102,1958;100,8432;101,8328;96,08669;102,1241;103,161;102,8974;99,46212;100,5564;101,0047;102,4131;99,34789;102,5788;96,64229;101,5255;100,5376;101,4735;101,9385;102,5325;103,0422;102,73;100,7163;100,3729;101,6106;100,8238;101,2423;101,0252;100,8867;101,396;101,7051;100,8532;100,6907;101,2033;99,4013;100,9493;101,6698;101,3842;99,9701;99,21159
"2017-06-01 00:00:00";101,1385;99,59865;101,0137;101,0067;98,7701;97,53632;100,0377;102,6632;101,1993;103,0396;102,19;101,1902;101,9513;96,3685;102,1376;103,3448;102,9443;99,31467;100,5619;101,4873;102,8993;99,43815;102,6542;96,94477;101,5455;100,5704;101,4796;102,1736;102,4682;103,1961;102,8802;100,6113;100,4647;101,6519;100,6557;101,1379;100,9963;100,9114;101,534;101,8484;100,8773;100,6971;101,2603;99,33965;101,0957;101,5051;101,3459;100,1985;99,06176
"2017-07-01 00:00:00";101,2874;99,55327;101,0256;101,175;98,73946;97,6477;99,8663;102,5884;101,3207;103,1129;102,1506;101,1392;101,9544;96,80451;102,1897;103,5361;103,0228;99,55624;100,6053;101,6268;103,0177;99,65903;102,5091;97,20666;101,627;100,5645;101,5068;102,2687;102,4364;103,3468;103,0285;100,5232;100,6387;101,6027;100,5926;101,0999;100,9981;100,983;101,6407;101,9917;100,9079;100,7191;101,3016;99,26942;101,3549;101,5212;101,3028;100,4455;98,97208
"2017-08-01 00:00:00";101,5281;99,57318;101,067;101,312;98,85587;97,58762;99,6795;102,7373;101,3482;103,0236;102,0775;100,8803;101,8809;97,22724;102,2926;103,6805;103,0369;100,1812;100,6407;101,5431;102,6939;99,97742;102,4628;97,42333;101,6566;100,5177;101,6694;102,2421;102,4286;103,5234;103,1357;100,4622;100,7858;101,4721;100,5324;101,1951;101,0648;101,1271;101,7302;102,1376;100,9694;100,7868;101,3368;99,27953;101,7676;101,66;101,262;100,6399;98,91994
"2017-09-01 00:00:00";101,9328;99,72858;101,2456;101,4936;99,33554;97,70911;99,54919;103,0611;101,4384;102,8877;102,128;100,6833;101,843;97,54263;102,4137;103,6412;102,9297;100,8413;100,7023;101,4442;102,6374;100,2838;102,5455;97,5457;101,6484;100,4212;101,9195;102,2592;102,5462;103,7573;103,1431;100,4724;100,8282;101,1453;100,5203;101,3132;101,1541;101,3527;101,8361;102,2961;101,0417;100,8489;101,3798;99,4562;102,458;101,8687;101,2503;100,7301;98,88646
"2017-10-01 00:00:00";102,3266;99,92734;101,4555;101,6099;99,94597;97,85526;99,47697;103,3738;101,5566;102,8855;102,2884;100,748;101,8706;97,75374;102,5907;103,5549;102,8795;101,244;100,7633;101,5089;102,621;100,5545;102,6066;97,46458;101,6859;100,2684;102,0044;102,2443;102,6771;103,985;103,0625;100,5899;100,8058;100,6995;100,5597;101,4586;101,2779;101,5823;101,9767;102,4734;101,1268;100,9215;101,4228;99,70921;103,097;102,1091;101,2416;100,7786;98,90854
"2017-11-01 00:00:00";102,5008;100,0854;101,6581;101,5843;100,5612;98,04177;99,4679;103,5683;101,6017;102,8001;102,4695;101,0431;101,9097;97,81606;102,8107;103,4668;102,8648;101,4047;100,7806;101,6421;102,6796;100,7851;102,7335;97,23331;101,6519;100,1127;101,9945;102,1597;102,7751;104,0817;102,9685;100,7024;100,7732;100,4226;100,5743;101,4392;101,3201;101,6759;102,1049;102,6151;101,1512;100,9078;101,4659;99,92239;103,3283;102,2971;101,3099;100,8726;99,11238
"2017-12-01 00:00:00";102,5699;100,2542;101,8083;101,5038;101,1458;98,26543;99,54637;103,6077;101,5613;102,5603;102,7844;101,2156;101,9682;97,83336;103,064;103,4939;102,9247;101,4373;100,7659;101,6394;102,7662;101,0297;102,8147;96,8052;101,63;100,0279;102,0393;102,1003;102,8399;104,1659;102,9104;100,7174;100,7618;100,6141;100,5935;101,359;101,3081;101,7065;102,1878;102,6971;101,144;100,8605;101,5279;100,0605;103,445;102,3129;101,4082;101,0748;99,74265
"2018-01-01 00:00:00";102,5451;100,3534;101,8224;101,4549;101,3445;98,40521;99,70863;103,6978;101,5444;102,5544;102,7467;101,0888;102,0382;97,78539;103,1961;103,6252;102,8738;101,3662;100,7421;101,5409;103,0534;101,1691;102,9766;96,34488;101,6019;100,0714;102,1174;102,1005;102,8627;104,1834;102,7808;100,708;100,752;101,1548;100,6628;101,3874;101,3089;101,7124;102,1614;102,6524;101,1445;100,8622;101,5726;100,1849;103,513;102,0639;101,4097;101,3297;101,0098
"2018-02-01 00:00:00";102,4849;100,3288;101,7508;101,3752;101,399;98,57051;99,96939;103,7941;101,51;102,7868;102,5985;100,7708;102,0379;97,75995;103,2258;103,7714;102,6843;101,3699;100,705;101,4048;103,0358;101,2508;102,6879;96,14328;101,5427;100,1765;102,1315;102,1549;102,7178;104,1158;102,4866;100,5614;100,7029;101,5;100,7746;101,542;101,3519;101,7231;102,0406;102,4907;101,1622;100,9252;101,5499;100,3157;103,5768;101,7198;101,3235;101,5514;102,5112
"2018-03-01 00:00:00";102,3947;100,2695;101,628;101,2928;101,4295;99,04453;100,3246;103,9221;101,3814;103,1123;102,3622;100,5002;101,9715;97,7646;103,2365;103,806;102,5429;101,41;100,6737;101,3055;102,896;101,4176;102,195;96,24007;101,5516;100,2552;102,1699;102,1975;102,4264;104,1767;102,1912;100,4289;100,5798;101,5212;100,8737;101,6381;101,3755;101,7069;101,8909;102,3092;101,1708;100,9777;101,4897;100,4216;103,517;101,5061;101,2748;101,6575;103,7051
"2018-04-01 00:00:00";102,3519;100,2161;101,5276;101,1208;101,6665;99,772;100,6157;103,9084;101,2561;103,231;102,1718;100,2484;101,8918;97,85709;103,165;103,7851;102,6097;101,4207;100,6477;101,2118;102,7405;101,6201;101,8716;96,69989;101,5305;100,2392;102,3721;102,1864;102,2353;104,2926;102,2422;100,3021;100,4222;101,377;100,9205;101,5898;101,3275;101,6782;101,7557;102,1515;101,1587;100,982;101,4319;100,3222;103,4085;101,5926;101,3208;101,638;104,1514
"2018-05-01 00:00:00";102,278;100,2193;101,3777;100,8919;101,9273;100,5557;100,5861;103,8147;101,3196;103,2469;102,0705;100,015;101,8121;97,97005;103,0091;103,7199;102,7433;101,2687;100,6387;101,0717;102,5892;101,7934;101,8651;97,50883;101,468;100,1479;102,5118;102,1202;102,2906;104,282;102,4822;100,1977;100,2843;101,2144;101,0411;101,5082;101,2613;101,6306;101,6131;101,9872;101,1535;100,9944;101,377;100,0721;103,1583;101,8519;101,432;101,4486;104,0589
"2018-06-01 00:00:00";102,1175;100,2851;101,2498;100,6255;101,9615;100,9954;100,0011;103,6062;101,4245;103,378;101,9093;99,79892;101,729;98,05479;102,8625;103,6362;102,7918;101,3513;100,6169;100,7634;102,5311;101,8946;101,982;98,77367;101,4745;100,0043;102,5726;101,9899;102,3204;104,2194;102,7324;100,0772;100,2102;101,0675;101,0815;101,4532;101,2115;101,5625;101,5387;101,9028;101,1673;101,0321;101,3369;99,75023;102,7632;102,1256;101,494;101,0302;103,634
"2018-07-01 00:00:00";102,023;100,3714;101,2012;100,5573;101,6984;100,7642;99,08931;103,3309;101,4171;103,6267;101,8134;99,65274;101,6437;98,17846;102,6946;103,5628;102,6749;101,4758;100,5997;100,3639;102,5746;102,1071;102,1955;100,4488;101,4656;99,82571;102,4685;101,9047;102,4189;103,9392;102,6649;100,1322;100,1901;100,7127;101,1609;101,4233;101,1865;101,5397;101,4895;101,8621;101,1849;101,0821;101,2741;99,57869;102,5595;102,3176;101,4137;100,4986;102,9688
"2018-08-01 00:00:00";101,9701;100,3221;101,2162;100,568;101,3805;100,1202;98,11406;103,1991;101,2668;103,7345;101,6497;99,43832;101,6267;98,36053;102,5215;103,4618;102,539;101,5793;100,5671;100,0704;102,6159;102,259;102,1523;101,3103;101,345;99,6676;102,2632;101,905;102,5529;103,605;102,3693;100,3091;100,2153;99,78511;101,0816;101,434;101,1698;101,4955;101,4332;101,8242;101,1358;101,0522;101,1196;99,50867;102,4523;102,4728;101,2788;99,9834;102,2607
"2018-09-01 00:00:00";102,0117;100,2157;101,2549;100,6701;101,3196;99,32171;97,27161;103,2737;101,1714;103,6458;101,3416;99,15209;101,6145;98,84298;102,4766;103,3396;102,6237;101,7146;100,5056;99,91257;102,6354;102,3657;102,1187;101,4587;101,1885;99,60594;102,1737;101,9494;102,6177;103,3233;102,0261;100,3326;100,2801;98,59413;100,8992;101,5131;101,1703;101,4801;101,3703;101,7846;101,0646;100,9909;100,9305;99,60463;102,4909;102,6832;101,1953;99,58027;101,7093
"2018-10-01 00:00:00";102,1859;100,1971;101,2546;100,6743;101,3312;98,53351;96,65289;103,278;101,0429;103,4567;100,9601;98,98603;101,5804;99,59312;102,4986;103,0223;102,6118;101,7531;100,4143;99,75896;102,5665;102,4093;102,1779;101,4453;100,9708;99,69879;102,0973;101,8746;102,7008;103,3445;101,9203;100,1234;100,3382;97,85242;100,7023;101,4962;101,1165;101,529;101,3349;101,7449;100,9722;100,8919;100,7886;100,0162;102,7283;103,0289;101,1761;99,28705;101,4562
"2018-11-01 00:00:00";102,4742;100,2582;101,2619;100,429;101,2579;97,85863;96,40829;103,2564;100,9359;103,3046;100,5933;98,74448;101,5464;100,0444;102,5218;102,6615;102,5871;101,6368;100,3135;99,60431;102,4868;102,5411;102,3883;101,6937;100,6927;99,85173;102,0405;101,6869;102,7294;103,438;101,9689;99,93105;100,3261;97,68481;100,4449;101,3926;100,9893;101,6328;101,2371;101,6187;100,8668;100,7957;100,665;100,6205;103,1326;103,466;101,2867;99,11713;101,3685
"2018-12-01 00:00:00";102,7595;100,2564;101,1947;100,0832;101,2428;98,03571;96,6887;103,3542;100,8042;103,3862;100,3268;98,64948;101,5217;100,2499;102,5392;102,2638;102,4023;101,4498;100,203;99,60823;102,476;102,6601;102,4746;102,5897;100,3499;99,94057;102,0155;101,4794;102,6973;103,5111;101,9951;99,73965;100,1932;97,6631;100,1442;101,231;100,8361;101,7398;101,1192;101,4726;100,7896;100,7445;100,5509;101,0357;103,4986;103,9363;101,4249;99,10308;101,2911
"2019-01-01 00:00:00";102,9962;100,1794;101,1065;99,93223;101,4585;98,48474;97,2123;103,3841;100,7253;103,4826;100,1718;98,9942;101,5363;100,1949;102,5428;101,8404;102,4698;101,259;100,0573;99,73426;102,5155;103,002;102,6505;103,6483;100,0514;99,87399;102,1571;101,2633;102,5913;103,542;102,102;99,61588;100,0023;97,71129;99,86269;101,0375;100,7166;101,8421;101,115;101,4506;100,7617;100,7147;100,5246;101,2438;103,7879;104,3869;101,4748;99,17686;101,1349
"2019-02-01 00:00:00";103,1712;100,1473;101,0673;99,98283;101,4332;98,7536;97,64787;103,27;100,7392;103,4763;100,1131;99,3941;101,5507;99,98544;102,5302;101,5362;102,6598;101,0515;99,9091;99,91779;102,5897;103,2999;102,7181;104,3971;99,92297;99,72025;102,3886;101,0762;102,6006;103,4802;102,2809;99,61541;99,83309;97,78923;99,73509;101,0889;100,7409;101,9658;101,1546;101,4826;100,8266;100,8026;100,5519;101,1426;103,9868;104,7561;101,49;99,28049;100,9543
"2019-03-01 00:00:00";103,1992;100,0545;101,047;100,1619;101,1545;98,86104;97,75462;103,0601;100,83;103,4826;100,1543;99,66959;101,5564;99,9027;102,4895;101,5143;102,7885;100,8706;99,75681;100,0404;102,9465;103,4712;102,8318;104,2163;99,89563;99,56979;102,4591;101,0401;102,56;103,3751;102,4727;99,7254;99,74433;97,96737;99,72521;101,2954;100,8438;102,0249;101,1886;101,5083;100,9045;100,9064;100,6025;100,8116;103,9899;104,927;101,5262;99,38877;100,8469
"2019-04-01 00:00:00";103,1443;100,0366;101,0226;100,2845;100,7422;98,62891;97,61036;102,8681;100,9115;103,4285;100,1576;99,85529;101,5039;99,9828;102,4477;101,7806;102,7955;100,7466;99,63297;100,0469;103,1817;103,5956;102,7414;103,5037;99,95014;99,48495;102,3917;101,1725;102,5589;103,3051;102,4173;99,76136;99,71365;97,94925;99,87861;101,4468;100,9215;102,0064;101,177;101,4784;100,9191;100,9191;100,6234;100,4336;103,9728;104,7632;101,6015;99,5022;100,8785
