geo,year,sm_participation,inflation,unemployment,cci,Facebook,Instagram,YouTube,LinkedIn,ent_share,prof_share,ent_minus_prof
HR,2020,57.17,-0.28608984767648504,7.616666666666667,,81.91250000000001,4.2941666666666665,1.45,0.07833333333333334,87.65666666666668,0.07833333333333334,87.57833333333333
HR,2021,60.89,5.210918114143914,7.491666666666667,,88.39333333333333,1.5875000000000001,1.2708333333333333,0.10916666666666668,91.25166666666667,0.10916666666666668,91.1425
HR,2022,60.14,12.662146226415105,6.716666666666666,,78.33749999999999,6.465833333333333,2.58,0.21333333333333335,87.38333333333333,0.21333333333333335,87.17
HR,2023,62.76,5.351301844825307,6.041666666666667,,73.55083333333333,10.295,2.5016666666666665,0.2383333333333333,86.34750000000001,0.2383333333333333,86.10916666666667
HR,2024,61.0,4.501987083954306,5.125,,76.79083333333334,9.444166666666666,2.415833333333333,0.3175,88.65083333333332,0.3175,88.33333333333333
HU,2013,56.44,0.5994284519411863,9.916666666666666,99.79000083333334,95.27499999999999,0.0,1.4908333333333335,0.025833333333333333,96.76583333333333,0.025833333333333333,96.74
HU,2014,60.02,-0.8452851105106296,7.5249999999999995,101.73202500000001,93.2025,0.0,0.4675,0.023333333333333334,93.67,0.023333333333333334,93.64666666666666
HU,2015,60.75,0.9573055691425969,6.533333333333334,101.63237500000001,95.22333333333334,0.0,0.04416666666666667,0.017499999999999998,95.2675,0.017499999999999998,95.25
HU,2016,65.62,1.8064784053156258,4.875,101.996975,95.49333333333334,0.02,0.09250000000000001,0.06,95.60583333333334,0.06,95.54583333333333
HU,2017,64.57,2.1823373444829652,4.033333333333333,102.419375,95.19416666666666,0.1825,0.7208333333333333,0.035833333333333335,96.09750000000001,0.035833333333333335,96.06166666666667
HU,2018,65.32,2.80106453759148,3.483333333333333,102.82894166666667,91.47250000000001,0.38166666666666665,2.1766666666666667,0.04416666666666667,94.03083333333335,0.04416666666666667,93.98666666666668
HU,2019,68.86,4.103294285159542,3.2583333333333333,102.598775,90.63833333333334,0.62,0.9591666666666666,0.03166666666666667,92.21749999999999,0.03166666666666667,92.18583333333333
HU,2020,73.99,2.8225054398507865,4.133333333333334,100.6078225,90.51416666666667,0.8308333333333334,0.7575,0.028333333333333335,92.1025,0.028333333333333335,92.07416666666667
HU,2021,77.24,7.388596650341639,4.041666666666667,101.00945833333333,93.86333333333333,0.4291666666666667,0.5416666666666666,0.03666666666666667,94.83416666666666,0.03666666666666667,94.7975
HU,2022,78.54,24.998592421597877,3.6666666666666665,98.91153333333334,93.8125,1.1141666666666667,0.4691666666666667,0.19999999999999998,95.39583333333333,0.19999999999999998,95.19583333333333
HU,2023,81.32,5.490743660195485,4.075,98.86398416666667,92.61500000000001,1.8983333333333334,0.9616666666666666,0.10333333333333333,95.47500000000001,0.10333333333333333,95.37166666666667
HU,2024,81.01,4.795046968403072,4.366666666666666,100.03124000000001,94.76166666666667,1.5383333333333333,1.0375,0.0675,97.33749999999999,0.0675,97.27
IE,2013,47.51,0.3676470588235281,13.766666666666666,97.78805333333334,66.23,0.0,2.0175,0.30833333333333335,68.2475,0.30833333333333335,67.93916666666667
IE,2014,50.43,-0.27472527472527375,11.891666666666666,100.2932125,66.93166666666667,0.0,0.5758333333333333,0.145,67.50750000000001,0.145,67.3625
IE,2015,52.55,0.18365472910926162,9.916666666666666,102.72893333333333,86.26333333333334,0.0,0.04,0.06916666666666667,86.30333333333333,0.06916666666666667,86.23416666666667
IE,2016,57.89,-0.18331805682858526,8.383333333333335,102.91718333333334,89.2325,0.05833333333333333,0.17500000000000002,0.3575,89.46583333333332,0.3575,89.10833333333333
IE,2017,58.86,0.45913682277318735,6.766666666666667,103.236,91.255,0.3333333333333333,0.31,0.14083333333333334,91.89833333333333,0.14083333333333334,91.7575
IE,2018,60.13,0.8226691042047429,5.808333333333334,103.38796666666667,90.69083333333333,0.6308333333333334,0.6783333333333333,0.1475,92.0,0.1475,91.8525
IE,2019,63.58,1.1786038077969074,4.9750000000000005,101.36359166666666,93.54166666666667,0.9733333333333333,0.4041666666666666,0.07333333333333333,94.91916666666667,0.07333333333333333,94.84583333333335
IE,2020,60.55,-0.9856630824372714,5.841666666666666,99.43246333333333,87.60000000000001,1.9666666666666668,0.8441666666666666,0.14083333333333334,90.41083333333334,0.14083333333333334,90.27
IE,2021,69.06,5.61085972850679,6.258333333333333,101.92762499999999,94.08583333333333,1.1725,0.4475,0.12583333333333332,95.70583333333333,0.12583333333333332,95.58
IE,2022,72.07,8.140531276778074,4.458333333333333,97.29853166666668,91.65499999999999,2.7566666666666664,0.545,0.1525,94.95666666666666,0.1525,94.80416666666667
IE,2023,70.06,3.2488114104595844,4.3,98.77410833333333,87.40583333333332,4.5216666666666665,0.7533333333333333,0.215,92.68083333333334,0.215,92.46583333333335
IE,2024,74.5,0.9976976208748933,4.3,100.35535,83.33833333333332,6.138333333333333,1.3616666666666666,0.3408333333333333,90.83833333333332,0.3408333333333333,90.4975
IS,2013,78.88,3.674878576862306,6.266666666666667,,81.02666666666667,0.0,1.7441666666666666,0.059166666666666666,82.77083333333333,0.059166666666666666,82.71166666666667
IS,2014,82.73,-0.40638934356832523,5.6000000000000005,,80.91833333333334,0.0,0.2966666666666667,0.0375,81.215,0.0375,81.1775
IS,2017,89.46,-1.0196034249661978,3.283333333333333,,84.385,0.4491666666666667,0.5066666666666667,0.06083333333333333,85.34083333333332,0.06083333333333333,85.28
IS,2018,90.87,1.9691537191963926,3.233333333333333,,80.97416666666668,0.8091666666666667,1.1891666666666667,0.08333333333333333,82.97250000000001,0.08333333333333333,82.88916666666667
IS,2019,91.65,0.9097505162694697,3.9,,75.58416666666666,2.595,1.2308333333333332,0.09000000000000001,79.41,0.09000000000000001,79.32
IS,2020,93.82,2.34513274336281,5.8500000000000005,,73.49249999999999,2.8074999999999997,1.4233333333333331,0.08416666666666667,77.72333333333334,0.08416666666666667,77.63916666666667
IS,2021,92.98,3.864029399048863,5.333333333333333,,82.14666666666666,1.9691666666666665,1.1266666666666667,0.1708333333333333,85.24249999999999,0.1708333333333333,85.07166666666667
IS,2024,89.83,3.5638080537522043,3.4250000000000003,,61.79,9.994166666666667,5.2700000000000005,0.6133333333333334,77.05416666666666,0.6133333333333334,76.44083333333333
IT,2013,31.63,0.6705783738474302,12.358333333333334,97.05887333333334,80.63166666666667,0.0,4.881666666666667,0.30083333333333334,85.51333333333334,0.30083333333333334,85.21249999999999
IT,2014,36.21,-0.08326394671106518,12.783333333333333,98.561285,87.6225,0.0,0.9108333333333333,0.08833333333333333,88.53333333333335,0.08833333333333333,88.44500000000001
IT,2015,38.05,0.08333333333332416,12.025,100.28587916666667,86.15166666666666,0.0,0.1991666666666667,0.14166666666666666,86.35083333333334,0.14166666666666666,86.20916666666666
IT,2016,41.54,0.5828476269775118,11.716666666666667,100.40995833333334,86.83083333333333,0.06083333333333333,0.465,0.24666666666666667,87.35666666666667,0.24666666666666667,87.11
IT,2017,43.36,0.9933774834437026,11.291666666666666,100.23351416666667,80.62083333333334,1.4608333333333334,2.7175,0.37666666666666665,84.79916666666666,0.37666666666666665,84.4225
IT,2018,46.48,1.1475409836065653,10.6,101.48301666666667,70.66333333333334,3.234166666666667,6.56,0.4791666666666667,80.4575,0.4791666666666667,79.97833333333334
IT,2019,42.3,0.4051863857374327,9.908333333333333,100.69350833333334,69.61083333333333,4.985833333333333,3.5416666666666665,0.33916666666666667,78.13833333333334,0.33916666666666667,77.79916666666666
IT,2020,48.42,-0.2421307506053405,9.341666666666667,99.56519333333334,75.845,5.095,2.453333333333333,0.13,83.39333333333333,0.13,83.26333333333334
IT,2021,50.19,4.207119741100329,9.525,102.20650833333333,80.15416666666667,3.329166666666667,3.778333333333333,0.41250000000000003,87.26166666666667,0.41250000000000003,86.84916666666668
IT,2022,53.19,12.267080745341596,8.116666666666667,98.22618916666666,73.27333333333333,11.7525,5.671666666666667,0.455,90.6975,0.455,90.2425
IT,2023,53.06,0.5532503457814641,7.683333333333334,99.538235,76.81583333333334,14.792499999999999,1.5016666666666667,0.48583333333333334,93.11,0.48583333333333334,92.62416666666667
IT,2024,55.96,1.375515818431916,6.566666666666666,99.60944166666667,74.64666666666666,13.4125,2.8691666666666666,0.7174999999999999,90.92833333333333,0.7174999999999999,90.21083333333333
LT,2013,43.6,0.44620367038503694,11.799999999999999,100.46255166666667,70.23416666666667,0.0,9.865833333333333,0.22,80.10000000000001,0.22,79.88
LT,2014,47.02,-0.10747295264025292,10.733333333333334,99.60449166666666,69.21666666666667,0.0,2.585,0.14666666666666667,71.80166666666666,0.14666666666666667,71.655
LT,2015,46.27,-0.2510400229522314,9.141666666666667,100.66961666666667,76.87666666666667,0.0,0.6416666666666667,0.2275,77.51833333333333,0.2275,77.29083333333334
LT,2016,50.34,1.9558495721579083,7.916666666666667,100.40957416666667,70.25750000000001,0.055,4.33,1.2033333333333334,74.6425,1.2033333333333334,73.43916666666667
LT,2017,53.55,3.808449114888224,7.108333333333333,100.08390333333334,66.895,0.8466666666666667,6.59,0.6758333333333333,74.33166666666666,0.6758333333333333,73.65583333333333
LT,2018,57.95,1.7528364698688792,6.191666666666666,101.95732500000001,64.94500000000001,1.5316666666666665,11.039166666666667,0.5258333333333333,77.51583333333333,0.5258333333333333,76.99
LT,2019,60.57,2.730853976096692,6.2749999999999995,103.41816666666666,64.52416666666666,2.9808333333333334,5.429166666666667,0.44416666666666665,72.93416666666667,0.44416666666666665,72.49
LT,2020,61.45,-0.07149356557910602,8.525,100.72370666666667,67.55916666666667,4.355833333333333,4.885,0.24666666666666667,76.8,0.24666666666666667,76.55333333333333
LT,2021,65.19,10.70569105691057,7.141666666666667,101.74821666666666,65.4675,8.8075,8.305,0.395,82.58,0.395,82.185
LT,2022,67.3,19.981199694495032,5.933333333333334,98.54094500000001,61.0725,8.905,5.7175,0.5983333333333333,75.69500000000001,0.5983333333333333,75.09666666666666
LT,2023,68.45,1.6012143766526377,6.841666666666666,101.36341666666668,69.52749999999999,9.2675,6.1049999999999995,0.4666666666666666,84.89999999999999,0.4666666666666666,84.43333333333334
LT,2024,69.84,1.8651501277169968,7.141666666666667,103.45693333333334,59.44583333333333,18.57,5.1674999999999995,0.9425,83.18333333333334,0.9425,82.24083333333333
LU,2013,56.68,1.5304862996790902,5.833333333333333,98.79970250000001,74.99249999999999,0.0,4.429166666666666,0.5266666666666667,79.42166666666667,0.5266666666666667,78.895
LU,2014,60.49,-0.9320042142799245,6.033333333333334,98.94763,84.53750000000001,0.0,0.87,0.12916666666666668,85.40750000000001,0.12916666666666668,85.27833333333334
LU,2015,68.28,0.8507853403141308,6.466666666666666,99.88646083333333,83.5475,0.0,0.13083333333333333,0.11916666666666666,83.67833333333333,0.11916666666666666,83.55916666666667
LU,2016,67.05,1.5736534717715855,6.325,101.32870833333334,81.6625,0.06833333333333334,0.22,0.25333333333333335,81.95083333333334,0.25333333333333335,81.6975
LU,2017,68.08,1.5732311132407029,5.616666666666667,102.50021666666667,74.33416666666666,0.7816666666666667,1.7025,0.4383333333333333,76.81833333333333,0.4383333333333333,76.38
LU,2018,63.76,1.9026653038761054,5.533333333333334,102.25712499999999,62.1025,1.6708333333333334,4.22,0.7799999999999999,67.99333333333334,0.7799999999999999,67.21333333333334
LU,2019,62.51,1.8054162487462166,5.608333333333333,102.2473,64.79833333333333,2.828333333333333,3.0908333333333338,0.5691666666666667,70.7175,0.5691666666666667,70.14833333333333
LU,2020,59.53,-0.34103827207274673,6.666666666666667,98.92887916666666,66.41416666666667,3.3575,2.4025,0.47500000000000003,72.17416666666666,0.47500000000000003,71.69916666666667
LU,2021,61.95,5.45247148288972,5.416666666666667,101.2486725,59.62166666666667,3.1225,3.395,0.8925000000000001,66.13916666666667,0.8925000000000001,65.24666666666667
LU,2022,61.78,6.223408091151672,4.591666666666667,95.86195916666667,65.88083333333333,6.711666666666667,2.4025000000000003,0.7058333333333334,74.99499999999999,0.7058333333333334,74.28916666666667
LU,2023,62.55,3.1636116768499534,5.233333333333333,97.59882083333333,62.038333333333334,13.738333333333335,2.27,0.7225,78.04666666666667,0.7225,77.32416666666667
LU,2024,67.7,1.6122663858910258,6.316666666666666,99.04625333333333,59.91166666666667,12.592500000000001,2.13,1.1675,74.63416666666667,1.1675,73.46666666666667
LV,2013,54.45,-0.4084133142740365,11.866666666666667,102.27531666666665,45.91833333333333,0.0,8.956666666666667,0.2558333333333333,54.875,0.2558333333333333,54.619166666666665
LV,2014,52.74,0.27339211263754937,10.833333333333334,102.98660833333334,58.69416666666667,0.0,1.9349999999999998,0.1425,60.62916666666666,0.1425,60.48666666666667
LV,2015,57.5,0.4021539090723225,9.883333333333333,103.54782499999999,64.32166666666667,0.0,0.2525,0.12416666666666666,64.57416666666667,0.12416666666666666,64.45
LV,2016,57.07,2.118126272912413,9.633333333333333,102.91670833333335,67.9325,0.16666666666666666,1.7116666666666667,0.26916666666666667,69.81083333333333,0.26916666666666667,69.54166666666667
LV,2017,59.9,2.1539688871160756,8.716666666666667,102.24905833333332,63.31,1.1875,5.3425,0.33749999999999997,69.84,0.33749999999999997,69.50250000000001
LV,2018,61.47,2.5510868150462107,7.408333333333334,102.68343333333333,59.72333333333333,2.910833333333333,8.9525,0.365,71.58666666666666,0.365,71.22166666666666
LV,2019,64.66,2.132250285569226,6.3,103.07215000000001,60.958333333333336,3.4491666666666667,3.904166666666667,0.4041666666666666,68.31166666666667,0.4041666666666666,67.9075
LV,2020,67.09,-0.49086616130233907,8.091666666666667,99.7146675,61.13083333333333,4.253333333333333,2.9658333333333338,0.2966666666666667,68.35,0.2966666666666667,68.05333333333333
LV,2021,69.76,7.8801123946300455,7.541666666666667,100.47478583333333,66.71666666666667,3.8524999999999996,2.6666666666666665,0.5141666666666667,73.23583333333333,0.5141666666666667,72.72166666666668
LV,2022,71.19,20.715401979510318,6.841666666666666,96.16552416666667,62.75,5.800833333333333,3.3825000000000003,0.45916666666666667,71.93333333333334,0.45916666666666667,71.47416666666668
LV,2023,73.25,0.8486766398158929,6.508333333333333,97.96244083333333,60.810833333333335,7.879166666666666,3.3766666666666665,0.4491666666666667,72.06666666666666,0.4491666666666667,71.61749999999999
LV,2024,74.14,3.3613844910378887,6.908333333333334,100.65822166666668,68.78916666666667,6.700833333333333,2.408333333333333,0.7116666666666666,77.89833333333333,0.7116666666666666,77.18666666666667
ME,2017,58.38,,,,93.20166666666667,1.4775,1.6224999999999998,0.03916666666666666,96.30166666666666,0.03916666666666666,96.2625
ME,2018,60.38,,,,88.11416666666666,6.260000000000001,1.7825,0.03,96.15666666666665,0.03,96.12666666666667
ME,2019,62.15,,,,91.98166666666667,2.0033333333333334,1.0383333333333333,0.03416666666666667,95.02333333333333,0.03416666666666667,94.98916666666666
ME,2020,67.37,,,,94.16833333333334,1.695,0.5991666666666667,0.03,96.46249999999999,0.03,96.4325
ME,2021,71.39,,,,92.26666666666667,2.14,1.0091666666666665,0.08083333333333333,95.41583333333334,0.08083333333333333,95.335
ME,2022,77.32,,,,84.585,6.346666666666667,1.9041666666666668,0.17333333333333334,92.83583333333333,0.17333333333333334,92.66250000000001
ME,2023,77.55,,,,77.5975,11.933333333333332,1.8825,0.19499999999999998,91.41333333333334,0.19499999999999998,91.21833333333335
ME,2024,78.84,,,,81.24249999999999,9.2675,1.4466666666666665,0.47750000000000004,91.95666666666666,0.47750000000000004,91.47916666666667
MK,2013,55.16,1.8903436988543465,,,94.45416666666667,0.0,1.5566666666666666,0.09083333333333334,96.01083333333334,0.09083333333333334,95.92
MK,2014,54.32,-0.24094450244961374,,,93.25166666666667,0.0,0.9725,0.0575,94.22416666666668,0.0575,94.16666666666667
MK,2015,58.85,-0.33813702600433704,,,96.42416666666666,0.0,0.05583333333333334,0.030833333333333334,96.48,0.030833333333333334,96.44916666666666
MK,2016,59.55,0.17772033282170696,,,96.21666666666665,0.021666666666666667,0.18500000000000003,0.1075,96.42333333333333,0.1075,96.31583333333333
MK,2017,62.42,3.475526167244558,,,95.15333333333332,0.33749999999999997,0.9233333333333333,0.105,96.41416666666667,0.105,96.30916666666667
MK,2018,64.86,1.5430174563591192,,,92.84416666666668,1.5233333333333334,2.0233333333333334,0.08750000000000001,96.39083333333333,0.08750000000000001,96.30333333333334
MK,2019,68.3,-0.19186492709132308,,,93.30333333333333,1.3008333333333333,1.16,0.06416666666666666,95.76416666666667,0.06416666666666666,95.7
MK,2020,69.77,3.098808150711263,,,94.09416666666665,1.8291666666666666,0.7050000000000001,0.057499999999999996,96.62833333333333,0.057499999999999996,96.57083333333333
MK,2021,73.54,4.870226730310256,,,96.75583333333333,0.8891666666666667,0.4558333333333333,0.04833333333333333,98.10083333333334,0.04833333333333333,98.0525
MK,2024,76.66,5.651262949598412,,,96.83166666666666,1.6766666666666667,0.26166666666666666,0.050833333333333335,98.77,0.050833333333333335,98.71916666666665
MT,2013,50.93,1.0036573955941153,6.058333333333334,,81.8,0.0,3.2191666666666667,0.3475,85.01916666666666,0.3475,84.67166666666667
MT,2014,53.12,0.395789473684216,5.75,,83.92916666666666,0.0,0.7941666666666668,0.11333333333333333,84.72333333333333,0.11333333333333333,84.61
MT,2015,60.08,1.2414024492534814,5.383333333333333,,90.31916666666666,0.0,0.0625,0.07833333333333334,90.38166666666666,0.07833333333333334,90.30333333333334
MT,2016,64.04,0.9610604805302403,4.741666666666667,,91.32249999999999,0.021666666666666667,0.08083333333333333,0.21333333333333335,91.425,0.21333333333333335,91.21166666666666
MT,2017,70.37,1.3376005251928502,4.0,,89.1925,0.21916666666666665,0.625,0.1925,90.03666666666668,0.1925,89.84416666666668
MT,2018,69.61,1.2470645396388313,3.9583333333333335,,85.44166666666666,0.5933333333333334,1.3175000000000001,0.23916666666666667,87.3525,0.23916666666666667,87.11333333333334
MT,2019,70.66,1.279692873710303,4.1,,68.33833333333332,2.4175,1.8308333333333333,0.30916666666666665,72.58666666666666,0.30916666666666665,72.2775
MT,2020,72.49,0.15794045644792476,4.858333333333333,,83.895,1.7074999999999998,1.1041666666666667,0.17833333333333334,86.70666666666666,0.17833333333333334,86.52833333333332
MT,2021,75.57,2.633446345501844,3.7416666666666667,,80.3775,1.8233333333333333,1.6483333333333334,0.4716666666666667,83.84916666666668,0.4716666666666667,83.3775
MT,2022,75.74,7.282784051624813,3.483333333333333,,77.60000000000001,5.701666666666667,1.5758333333333334,0.6925,84.8775,0.6925,84.185
MT,2023,75.75,3.7021124239169367,3.4916666666666667,,77.5025,7.8825,1.3724999999999998,0.6591666666666667,86.7575,0.6591666666666667,86.09833333333334
MT,2024,76.65,1.8436680016572504,3.1833333333333336,,81.97,5.823333333333333,0.9991666666666666,0.8883333333333333,88.7925,0.8883333333333333,87.90416666666668
NL,2013,55.04,1.4098073555166346,8.200000000000001,98.59266166666667,61.086666666666666,0.0,4.508333333333334,0.9025,65.595,0.9025,64.6925
NL,2014,58.6,-0.060443830411882615,8.341666666666667,100.54998333333333,83.08583333333333,0.0,0.6741666666666667,0.14666666666666667,83.76,0.14666666666666667,83.61333333333333
NL,2015,59.33,0.48384309659581515,7.908333333333334,100.91138333333333,76.7525,0.0,0.1175,0.26666666666666666,76.87,0.26666666666666666,76.60333333333334
NL,2016,61.83,0.756663800515911,7.008333333333333,100.84584166666667,77.12833333333334,0.2941666666666667,0.2558333333333333,0.445,77.67833333333334,0.445,77.23333333333333
NL,2017,66.56,1.211810889230236,5.891666666666667,101.610325,71.79083333333334,1.7091666666666665,1.6524999999999999,0.8558333333333333,75.15249999999999,0.8558333333333333,74.29666666666667
NL,2018,65.75,1.8381112984823034,4.875,101.26514166666668,60.47666666666667,4.3741666666666665,4.0975,1.3458333333333332,68.94833333333334,1.3458333333333332,67.6025
NL,2019,66.91,2.790197052492127,4.425,100.06606166666667,58.83833333333334,3.9608333333333334,2.6391666666666667,0.7658333333333333,65.43833333333333,0.7658333333333333,64.6725
NL,2020,71.23,0.9262988320579923,4.858333333333333,99.16926333333333,57.91416666666667,3.7449999999999997,2.325,0.5458333333333333,63.984166666666674,0.5458333333333333,63.43833333333333
NL,2021,73.3,6.400638467677577,4.241666666666666,100.57460166666668,68.37916666666666,3.1466666666666665,2.268333333333333,1.6166666666666665,73.79416666666667,1.6166666666666665,72.17750000000001
NL,2022,74.09,11.003600360036025,3.516666666666667,97.33385500000001,69.58333333333333,5.584166666666667,2.5458333333333334,1.695,77.71333333333332,1.695,76.01833333333333
NL,2023,76.62,0.9730387188323419,3.5500000000000003,98.47014083333333,69.8125,10.3575,1.805,0.7083333333333334,81.97500000000001,0.7083333333333334,81.26666666666667
NL,2024,80.06,3.9483370139864915,3.658333333333333,99.41163,68.3375,11.974166666666667,1.8399999999999999,1.0058333333333334,82.15166666666666,1.0058333333333334,81.14583333333333
NO,2013,67.58,1.8340611353711678,3.9416666666666664,,72.5725,0.0,3.6991666666666667,0.14916666666666667,76.27166666666666,0.14916666666666667,76.1225
NO,2014,70.67,1.9725557461406584,3.775,,76.94666666666667,0.0,0.7266666666666666,0.0725,77.67333333333333,0.0725,77.60083333333334
NO,2015,73.22,2.354920100925151,4.675,,83.09583333333333,0.0,0.07666666666666667,0.06083333333333333,83.1725,0.06083333333333333,83.11166666666666
NO,2016,76.16,3.7797863599013937,4.908333333333333,,84.50666666666667,0.1958333333333333,0.1125,0.11583333333333334,84.815,0.11583333333333334,84.69916666666667
NO,2017,82.58,1.5835312747426888,4.375,,79.42666666666666,1.2125000000000001,1.4366666666666668,0.22333333333333336,82.07583333333334,0.22333333333333336,81.8525
NO,2018,81.8,3.897116134060785,4.016666666666667,,69.585,2.5,3.5475,0.3175,75.63250000000001,0.3175,75.315
NO,2019,86.31,1.1252813203300738,3.875,,67.9575,4.048333333333333,2.4441666666666664,0.25166666666666665,74.45,0.25166666666666665,74.19833333333334
NO,2020,87.83,1.4094955489614147,4.75,,61.590833333333336,5.036666666666666,2.3533333333333335,0.17666666666666667,68.98083333333334,0.17666666666666667,68.80416666666666
NO,2021,88.28,6.144842721287502,4.458333333333333,,68.70666666666666,5.0375,2.4575,0.2783333333333333,76.20166666666667,0.2783333333333333,75.92333333333333
NO,2022,89.65,6.3404548587181475,3.2416666666666667,,67.69416666666667,7.8875,2.055,0.2508333333333333,77.63666666666667,0.2508333333333333,77.38583333333334
NO,2023,89.96,4.601425793907965,3.5833333333333335,,67.59583333333333,10.851666666666667,1.3925,0.20666666666666667,79.84,0.20666666666666667,79.63333333333334
NO,2024,90.95,1.7348203221809078,4.008333333333334,,68.64083333333333,7.7475,2.2816666666666667,0.2325,78.67,0.2325,78.4375
PL,2013,35.29,0.560448358686938,10.608333333333333,98.82000416666666,74.59416666666667,0.0,8.696666666666667,0.17666666666666667,83.29083333333334,0.17666666666666667,83.11416666666666
PL,2014,36.8,-0.6369426751592355,9.200000000000001,99.92105416666668,65.4825,0.0,3.784166666666667,0.12,69.26666666666667,0.12,69.14666666666666
PL,2015,41.4,-0.48076923076922906,7.658333333333334,100.48981666666667,78.9425,0.0,0.2808333333333333,0.09416666666666668,79.22333333333333,0.09416666666666668,79.12916666666666
PL,2016,44.2,0.9661835748792313,6.25,101.30785833333333,81.86583333333333,0.08666666666666667,0.8574999999999999,0.29833333333333334,82.81,0.29833333333333334,82.51166666666667
PL,2017,48.02,1.674641148325362,4.941666666666666,101.63248333333333,64.79333333333334,1.2,9.019166666666667,0.6558333333333334,75.0125,0.6558333333333334,74.35666666666667
PL,2018,49.87,0.9411764705882231,3.9,102.2445,55.74916666666667,2.5208333333333335,16.736666666666668,0.5333333333333333,75.00666666666667,0.5333333333333333,74.47333333333334
PL,2019,53.04,2.9526029526029562,3.25,102.39273333333334,63.604166666666664,2.3633333333333333,7.966666666666666,0.2225,73.93416666666667,0.2225,73.71166666666666
PL,2020,54.78,3.3207547169811447,3.1750000000000003,99.0801975,80.04333333333334,1.9833333333333334,2.9025,0.0775,84.92916666666667,0.0775,84.85166666666667
PL,2021,56.78,8.035062089116153,3.3666666666666667,99.99085000000001,77.23833333333333,1.7158333333333333,3.7741666666666664,0.18333333333333335,82.72833333333334,0.18333333333333335,82.545
PL,2022,60.61,15.415821501014193,2.875,98.35626416666666,81.77583333333332,3.6675,3.2566666666666664,0.15,88.69999999999999,0.15,88.55
PL,2023,62.29,6.1511423550087985,2.8249999999999997,99.97300083333334,84.08083333333333,5.655,2.3558333333333334,0.165,92.09166666666665,0.165,91.92666666666666
PL,2024,60.97,3.863134657836653,2.9,101.63414999999999,84.66583333333334,5.585833333333333,2.3241666666666667,0.30916666666666665,92.57583333333334,0.30916666666666665,92.26666666666667
PT,2013,43.68,0.17185083347655006,17.233333333333334,95.254095,85.76833333333333,0.0,3.579166666666667,0.17166666666666666,89.34750000000001,0.17166666666666666,89.17583333333334
PT,2014,46.76,-0.26591182020929693,14.641666666666666,98.23657916666667,85.47583333333334,0.0,0.8858333333333334,0.0675,86.36166666666666,0.0675,86.29416666666667
PT,2015,48.06,0.2838221381267658,12.983333333333334,100.01653666666668,87.04666666666667,0.0,0.14416666666666667,0.07166666666666667,87.19083333333333,0.07166666666666667,87.11916666666667
PT,2016,52.17,0.8833619210977695,11.458333333333334,100.49402500000001,86.1025,0.065,0.2725,0.7191666666666666,86.44,0.7191666666666666,85.72083333333335
PT,2017,56.13,1.6152342089603033,9.233333333333333,101.92575833333332,84.39416666666666,0.695,2.236666666666667,0.39916666666666667,87.32583333333334,0.39916666666666667,86.92666666666666
PT,2018,59.18,0.6358236426001973,7.166666666666667,101.96245,79.52416666666666,1.985,4.723333333333334,0.215,86.2325,0.215,86.0175
PT,2019,60.4,0.37409593482415904,6.633333333333333,101.34703333333334,76.365,5.7941666666666665,2.5733333333333333,0.22083333333333333,84.7325,0.22083333333333333,84.51166666666667
PT,2020,62.74,-0.29816133841311654,7.108333333333333,98.1708325,81.705,4.0216666666666665,1.5250000000000001,0.11499999999999999,87.25166666666667,0.11499999999999999,87.13666666666667
PT,2021,65.46,2.791161322478808,6.716666666666666,99.63736666666667,73.19,6.035,2.6625,0.3875,81.8875,0.3875,81.5
PT,2022,66.72,9.79473088734444,6.175,96.73019749999999,76.295,7.715,2.3675,0.2541666666666667,86.3775,0.2541666666666667,86.12333333333333
PT,2023,68.03,1.891653172383334,6.566666666666666,97.41222416666666,71.18666666666667,13.439166666666667,3.9025,0.2791666666666667,88.52833333333332,0.2791666666666667,88.24916666666667
PT,2024,70.47,3.10626309326012,6.458333333333333,99.54803083333333,68.12666666666667,14.0175,5.740833333333334,0.46166666666666667,87.885,0.46166666666666667,87.42333333333333
RO,2013,33.42,1.3198036874917163,8.975,,90.27,0.0,2.8000000000000003,0.13749999999999998,93.07,0.13749999999999998,92.9325
RO,2014,36.25,1.034234470118478,8.591666666666667,,85.47250000000001,0.0,1.2158333333333333,0.16083333333333333,86.68833333333333,0.16083333333333333,86.52749999999999
RO,2015,43.64,-0.6802721088435271,8.366666666666667,,87.93666666666667,0.0,0.125,0.06583333333333334,88.06166666666667,0.06583333333333334,87.99583333333334
RO,2016,44.29,-0.08480104370517383,7.175,,92.07416666666666,0.0375,0.9066666666666667,0.30333333333333334,93.01833333333333,0.30333333333333334,92.71499999999999
RO,2017,52.2,2.585362668929947,6.091666666666666,,91.72500000000001,0.4008333333333334,1.9591666666666665,0.16333333333333333,94.085,0.16333333333333333,93.92166666666667
RO,2018,60.77,3.0166104499459,5.25,,88.97083333333335,0.7616666666666667,3.9425000000000003,0.11750000000000001,93.675,0.11750000000000001,93.5575
RO,2019,60.18,4.052634830419466,4.8999999999999995,,91.54,1.2975,1.2891666666666668,0.05416666666666667,94.12666666666667,0.05416666666666667,94.07249999999999
RO,2020,64.85,1.8345900374042712,6.033333333333334,,93.09833333333334,1.6741666666666666,1.0408333333333333,0.04,95.81333333333333,0.04,95.77333333333333
